路線名,方面,列車番号,列車名,始発駅,始発時刻,運転日,駅名,発着,時刻
東海道・山陽新幹線,下り,941A,こだま941,新大阪,740,毎日,小倉,着,1146
東海道・山陽新幹線,下り,941A,こだま941,新大阪,740,毎日,小倉,発,1147
東海道・山陽新幹線,下り,941A,こだま941,新大阪,740,毎日,博多,着,1204
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,新大阪,発,750
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,新神戸,発,802
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,西明石,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,姫路,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,相生,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,岡山,着,834
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,岡山,発,835
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,新倉敷,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,福山,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,新尾道,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,三原,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,東広島,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,広島,着,910
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,広島,発,911
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,新岩国,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,徳山,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,新山口,発,943
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,厚狭,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,新下関,レ,レ
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,小倉,着,1002
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,小倉,発,1003
東海道・山陽新幹線,下り,605A,みずほ605,新大阪,750,毎日,博多,着,1018
東海道・山陽新幹線,下り,861A,こだま861,名古屋,651,毎日,名古屋,発,651
東海道・山陽新幹線,下り,861A,こだま861,名古屋,651,毎日,岐阜羽島,発,704
東海道・山陽新幹線,下り,861A,こだま861,名古屋,651,毎日,米原,着,717
東海道・山陽新幹線,下り,861A,こだま861,名古屋,651,毎日,米原,発,718
東海道・山陽新幹線,下り,861A,こだま861,名古屋,651,毎日,京都,着,737
東海道・山陽新幹線,下り,861A,こだま861,名古屋,651,毎日,京都,発,738
東海道・山陽新幹線,下り,861A,こだま861,名古屋,651,毎日,新大阪,着,751
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,名古屋,発,706
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,岐阜羽島,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,米原,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,米原,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,京都,着,740
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,京都,発,741
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,新大阪,着,754
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,新大阪,発,756
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,新神戸,発,809
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,西明石,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,姫路,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,相生,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,岡山,着,841
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,岡山,発,842
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,新倉敷,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,福山,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,新尾道,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,三原,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,東広島,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,広島,着,917
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,広島,発,918
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,新岩国,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,徳山,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,新山口,発,950
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,厚狭,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,新下関,レ,レ
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,小倉,着,1008
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,小倉,発,1009
東海道・山陽新幹線,下り,103A,のぞみ103,名古屋,706,毎日,博多,着,1024
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,新大阪,発,800
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,新神戸,発,813
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,西明石,レ,レ
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,姫路,発,829
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,相生,レ,レ
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,岡山,着,848
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,岡山,発,849
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,新倉敷,レ,レ
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,福山,発,906
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,新尾道,レ,レ
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,三原,レ,レ
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,東広島,レ,レ
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,広島,着,928
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,広島,発,930
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,新岩国,レ,レ
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,徳山,レ,レ
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,新山口,発,1001
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,厚狭,レ,レ
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,新下関,レ,レ
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,小倉,着,1019
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,小倉,発,1020
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,博多,着,1036
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,博多,発,1038
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,熊本,発,1116
東海道・山陽新幹線,下り,745A,さくら745,新大阪,800,毎日,鹿児島中央,着,1214
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,新大阪,発,805
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,新神戸,発,818
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,西明石,発,830
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,姫路,発,840
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,相生,レ,レ
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,岡山,着,900
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,岡山,発,906
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,新倉敷,レ,レ
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,福山,発,923
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,新尾道,レ,レ
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,三原,レ,レ
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,東広島,レ,レ
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,広島,着,945
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,広島,発,947
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,新岩国,レ,レ
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,徳山,レ,レ
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,新山口,発,1020
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,厚狭,レ,レ
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,新下関,レ,レ
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,小倉,着,1039
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,小倉,発,1040
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,博多,着,1056
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,博多,発,1058
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,熊本,発,1138
東海道・山陽新幹線,下り,7787A,さくら787,新大阪,805,3/14|3/20|3/24-3/28|4/4|4/25|5/2-4|5/23,鹿児島中央,着,1236
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,新横浜,発,603
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,小田原,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,熱海,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,三島,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,新富士,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,静岡,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,静岡,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,掛川,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,浜松,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,豊橋,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,三河安城,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,名古屋,着,718
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,名古屋,発,719
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,岐阜羽島,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,米原,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,米原,レ,レ
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,京都,着,752
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,京都,発,753
東海道・山陽新幹線,下り,9547A,のぞみ547,新横浜,603,3/16|3/23|3/30|4/4|4/6|4/11|4/13|4/18|4/20|4/27|5/7|5/9|5/11|5/18|5/25|5/30|6/1|6/6|6/8|6/13|6/15|6/20|6/22|6/27|6/29,新大阪,着,806
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,静岡,発,602
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,掛川,発,617
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,浜松,発,628
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,豊橋,発,640
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,三河安城,発,653
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,名古屋,着,704
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,名古屋,発,711
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,岐阜羽島,発,721
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,米原,着,734
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,米原,発,737
東海道・山陽新幹線,下り,863A,こだま863,静岡,602,毎日,京都,着,755
